ID,Delivery_person_Age,Delivery_person_Ratings,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Distance_km,Prep_Time_min,Order_Hour,Time_taken(min)_Final,Data_Source
0xa453,31.0,4.6,Windy,High,1,Drinks,bicycle,1,No,Semi-Urban,6.120941769502897,10.0,14,30.0,Actual (Training)
0xa6ff,30.0,4.6,Cloudy,Medium,0,Drinks,scooter,1,No,Semi-Urban,6.116927321899057,10.0,16,26.0,Actual (Training)
0x6050,34.0,4.9,Sunny,Low,2,Drinks,motorcycle,1,No,Semi-Urban,7.772343594464243,15.0,0,11.0,Actual (Training)
0x4527,31.0,4.5,Stormy,Jam,2,Buffet,scooter,1,No,Metropolitian,13.413644078076244,10.0,20,29.0,Actual (Training)
0xb8dc,28.0,4.9,Sunny,Medium,0,Meal,scooter,1,No,Metropolitian,12.233735310134827,5.0,17,17.0,Actual (Training)
0x9342,34.0,4.9,Stormy,Medium,1,Drinks,bicycle,0,No,Semi-Urban,20.176811965426136,10.0,18,23.0,Actual (Training)
0x4b55,22.0,4.7,Cloudy,Jam,1,Meal,bicycle,0,No,Semi-Urban,9.19040310530244,10.0,21,31.0,Actual (Training)
0xbb46,30.0,4.8,Cloudy,Low,1,Snack,bicycle,1,No,Semi-Urban,19.76218981785925,15.0,22,27.0,Actual (Training)
0xb385,36.0,4.3,Cloudy,High,2,Buffet,scooter,2,No,Metropolitian,6.050355980667947,15.0,15,39.0,Actual (Training)
0x604e,35.0,4.6,Sunny,Jam,0,Drinks,scooter,1,No,Semi-Urban,8.938197833558919,5.0,19,26.0,Actual (Training)
0xe10e,30.0,4.7,Windy,Medium,0,Meal,scooter,1,No,Semi-Urban,4.541151313453414,15.0,17,25.0,Actual (Training)
0x8a5,30.0,4.7,Sandstorms,High,2,Drinks,bicycle,1,No,Semi-Urban,6.21086415606354,1095.0,20,32.0,Actual (Training)
0x95eb,33.0,3.6,Fog,Low,1,Snack,bicycle,1,No,Metropolitian,19.913009545593138,15.0,23,36.0,Actual (Training)
0x9d35,31.0,5.0,Windy,Jam,2,Drinks,scooter,1,No,Semi-Urban,17.09806123890409,10.0,20,29.0,Actual (Training)
0xcc5,31.0,4.9,Sunny,Medium,1,Snack,scooter,1,No,Metropolitian,13.786698988713738,5.0,17,20.0,Actual (Training)
0x41ab,27.0,4.6,Cloudy,High,1,Snack,bicycle,1,No,Semi-Urban,6.120941769502897,5.0,12,20.0,Actual (Training)
0x3a6c,23.0,4.8,Fog,High,2,Snack,bicycle,0,No,Semi-Urban,2.981217855191797,5.0,11,34.0,Actual (Training)
0xe13b,25.0,4.8,Windy,Jam,2,Drinks,motorcycle,1,No,Semi-Urban,4.579050685145385,5.0,19,23.0,Actual (Training)
0x87b3,28.0,4.6,Sandstorms,Low,1,Buffet,scooter,0,No,Semi-Urban,3.0186622920269803,10.0,10,18.0,Actual (Training)
0x79db,34.0,4.7,Stormy,Jam,1,Buffet,scooter,1,No,Metropolitian,7.562267471532845,10.0,21,33.0,Actual (Training)
0x9118,20.0,4.7,Fog,Low,2,Snack,motorcycle,1,No,Semi-Urban,10.562878909252845,10.0,23,28.0,Actual (Training)
0x41c5,39.0,4.9,Sunny,Medium,0,Meal,scooter,0,No,Semi-Urban,20.20593639018606,15.0,17,38.0,Actual (Training)
0xd332,23.0,4.1,Cloudy,Jam,2,Snack,motorcycle,0,No,Metropolitian,13.620606901382935,10.0,21,36.0,Actual (Training)
0x4655,38.0,4.4,Windy,Jam,1,Meal,scooter,1,No,Metropolitian,13.968990746015168,15.0,20,32.0,Actual (Training)
0xad3c,31.0,3.7,Stormy,Medium,1,Snack,bicycle,1,No,Semi-Urban,17.137414711878986,15.0,18,34.0,Actual (Training)
0xd6a7,36.0,4.3,Windy,Jam,0,Meal,scooter,1,No,Semi-Urban,19.470884197808502,5.0,20,35.0,Actual (Training)
0xc853,30.0,4.1,Cloudy,Jam,1,Drinks,bicycle,1,No,Metropolitian,4.5411497543865105,5.0,20,34.0,Actual (Training)
0xd946,20.0,4.5,Sandstorms,Jam,2,Buffet,bicycle,0,No,Metropolitian,11.719471817434323,5.0,20,16.0,Actual (Training)
0x85b,31.0,4.7,Sandstorms,Jam,2,Buffet,scooter,1,No,Semi-Urban,7.573462889023677,15.0,21,25.0,Actual (Training)
0x6b58,33.0,4.4,Fog,High,0,Meal,scooter,1,No,Metropolitian,1.5148058859292481,5.0,11,32.0,Actual (Training)
0xafb9,27.0,4.7,Sandstorms,Medium,1,Drinks,scooter,1,No,Semi-Urban,7.646049300624548,10.0,18,23.0,Actual (Training)
0xcc93,31.0,3.8,Fog,Low,1,Buffet,scooter,2,No,Semi-Urban,16.11418469938882,15.0,22,35.0,Actual (Training)
0x120a,31.0,4.5,Fog,Low,0,Buffet,scooter,0,No,Semi-Urban,3.0589506421330555,5.0,8,22.0,Actual (Training)
0xc51e,38.0,4.9,Cloudy,Medium,1,Meal,bicycle,1,No,Semi-Urban,5.875003005817474,5.0,15,18.0,Actual (Training)
0x4f58,25.0,4.1,Stormy,Low,0,Buffet,scooter,1,No,Metropolitian,7.772241951547949,10.0,23,20.0,Actual (Training)
0x3647,31.0,4.6,Stormy,Jam,2,Snack,scooter,1,No,Semi-Urban,4.657579589646204,10.0,20,30.0,Actual (Training)
0x62c7,28.0,4.7,Cloudy,Medium,1,Meal,bicycle,0,No,Semi-Urban,4.528162065607132,10.0,18,10.0,Actual (Training)
0x4ae8,31.0,4.8,Sunny,Medium,0,Meal,scooter,1,No,Semi-Urban,9.315729044609785,5.0,17,26.0,Actual (Training)
0x3c72,31.0,4.7,Fog,Low,0,Buffet,scooter,1,No,Semi-Urban,12.116939023592712,10.0,23,41.0,Actual (Training)
0x951d,37.0,4.9,Sandstorms,Low,1,Buffet,scooter,1,No,Metropolitian,19.975286862388522,10.0,22,15.0,Actual (Training)
0x3ea1,32.0,4.9,Sandstorms,High,2,Meal,scooter,1,No,Semi-Urban,6.209476177667662,10.0,14,30.0,Actual (Training)
0x3ea9,29.0,4.9,Sandstorms,Jam,0,Snack,scooter,1,No,Semi-Urban,13.973207156405252,5.0,20,25.0,Actual (Training)
0xa6ea,32.0,4.6,Fog,High,0,Snack,scooter,1,No,Semi-Urban,1.5204709334108633,5.0,11,28.0,Actual (Training)
0xbe2b,32.0,4.9,Cloudy,Medium,2,Drinks,motorcycle,2,No,Semi-Urban,12.29361121840287,10.0,17,39.0,Actual (Training)
0x20fa,27.0,4.4,Cloudy,Jam,2,Snack,bicycle,1,No,Semi-Urban,13.788947117364545,10.0,20,37.0,Actual (Training)
0x1c22,39.0,4.3,Stormy,Medium,1,Buffet,bicycle,1,No,Metropolitian,19.62041929653999,5.0,17,31.0,Actual (Training)
0x388d,39.0,3.7,Windy,Medium,2,Buffet,bicycle,1,No,Semi-Urban,12.417687564200063,5.0,18,34.0,Actual (Training)
0x6da0,38.0,4.8,Cloudy,Jam,0,Drinks,scooter,0,No,Semi-Urban,4.663187802146826,5.0,20,25.0,Actual (Training)
0x84ba,31.0,4.8,Stormy,High,1,Snack,scooter,0,No,Semi-Urban,6.050355980667947,5.0,13,26.0,Actual (Training)
0xcda8,30.0,4.5,Sunny,Low,2,Buffet,bicycle,1,No,Semi-Urban,14.045662159129527,15.0,23,20.0,Actual (Training)
0x3a64,23.0,4.9,Cloudy,Low,1,Drinks,scooter,0,No,Semi-Urban,7.60180033473793,5.0,22,16.0,Actual (Training)
0x4ad1,33.0,4.8,Sunny,Low,1,Meal,bicycle,1,No,Semi-Urban,7.5620699721624804,5.0,22,13.0,Actual (Training)
0x5dda,32.0,5.0,Sunny,Medium,0,Drinks,scooter,0,No,Semi-Urban,7.660895664241821,15.0,18,21.0,Actual (Training)
0xb902,36.0,4.6,Fog,High,2,Buffet,bicycle,1,No,Semi-Urban,3.0734537599377685,10.0,11,30.0,Actual (Training)
0xe5e,30.0,4.7,Windy,Medium,2,Buffet,bicycle,0,No,Semi-Urban,9.31563208704705,1310.0,20,31.0,Actual (Training)
0xa8bb,37.0,4.1,Stormy,High,0,Drinks,scooter,2,No,Semi-Urban,6.2106184931214035,10.0,13,43.0,Actual (Training)
0x4999,39.0,4.5,Stormy,High,1,Drinks,scooter,1,No,Semi-Urban,6.037116126732456,5.0,14,28.0,Actual (Training)
0x47f2,33.0,4.9,Windy,Low,2,Meal,motorcycle,1,No,Metropolitian,10.865776701899678,5.0,22,28.0,Actual (Training)
0x37be,26.0,4.6,Stormy,Medium,2,Buffet,scooter,0,No,Semi-Urban,16.83046129455743,15.0,17,18.0,Actual (Training)
0x89b5,24.0,4.0,Stormy,Low,0,Drinks,scooter,1,No,Semi-Urban,1.5525569843004512,10.0,10,18.0,Actual (Training)
0x4c4c,31.0,4.7,Sunny,Medium,2,Meal,scooter,1,No,Semi-Urban,4.663432062512584,5.0,18,17.0,Actual (Training)
0x3806,22.0,4.8,Sunny,Medium,2,Snack,scooter,0,No,Metropolitian,19.880157869977552,10.0,17,10.0,Actual (Training)
0x2935,29.0,4.6,Cloudy,Medium,0,Buffet,scooter,1,No,Semi-Urban,7.790314135591859,5.0,18,25.0,Actual (Training)
0x6ffe,22.0,4.9,Windy,Medium,0,Snack,scooter,0,No,Semi-Urban,4.663544352411129,5.0,17,24.0,Actual (Training)
0x2260,26.0,4.7,Cloudy,Low,0,Meal,scooter,0,No,Semi-Urban,7.6481792534738355,5.0,23,20.0,Actual (Training)
0x234d,39.0,4.9,Sandstorms,Low,2,Drinks,scooter,1,No,Semi-Urban,4.59595027478907,5.0,23,27.0,Actual (Training)
0x22af,33.0,5.0,Cloudy,Jam,1,Drinks,bicycle,0,No,Semi-Urban,4.65825552423237,5.0,20,38.0,Actual (Training)
0x6a5f,25.0,4.9,Cloudy,Low,1,Buffet,scooter,0,No,Semi-Urban,3.0599333272414095,10.0,8,14.0,Actual (Training)
0x8e03,38.0,4.6,Windy,Low,0,Drinks,scooter,1,No,Semi-Urban,10.867473945951692,5.0,23,25.0,Actual (Training)
0xa1d1,31.0,4.4,Cloudy,Jam,1,Meal,scooter,1,No,Semi-Urban,4.5379053231429145,10.0,19,33.0,Actual (Training)
0x42eb,37.0,4.8,Cloudy,Low,1,Snack,bicycle,1,No,Metropolitian,3.058924545938562,15.0,8,15.0,Actual (Training)
0x2d07,23.0,4.7,Cloudy,Low,2,Buffet,motorcycle,0,No,Semi-Urban,12.4179077297463,15.0,23,22.0,Actual (Training)
0xac2e,35.0,4.8,Windy,Medium,0,Buffet,scooter,1,No,Metropolitian,9.074821802568852,5.0,18,31.0,Actual (Training)
0x9598,35.0,4.5,Fog,High,0,Drinks,scooter,1,No,Semi-Urban,3.040891552951612,15.0,11,29.0,Actual (Training)
0x8421,32.0,4.3,Windy,Low,0,Meal,scooter,1,No,Semi-Urban,3.0250863295462396,15.0,9,22.0,Actual (Training)
0x28bb,29.0,4.9,Windy,Low,2,Meal,bicycle,1,No,Semi-Urban,7.683892680377775,15.0,23,19.0,Actual (Training)
0x49f2,35.0,4.0,Sunny,Jam,0,Drinks,scooter,1,No,Semi-Urban,16.720582121841456,15.0,20,34.0,Actual (Training)
0x62bf,29.0,4.5,Cloudy,Low,0,Meal,scooter,1,No,Semi-Urban,3.1053699758611546,5.0,9,20.0,Actual (Training)
0x8218,21.0,4.3,Stormy,Low,0,Buffet,scooter,1,No,Semi-Urban,3.0253210909321173,10.0,9,29.0,Actual (Training)
0x5415,26.0,4.8,Stormy,Low,1,Snack,bicycle,0,No,Semi-Urban,1.5203447277401048,5.0,9,18.0,Actual (Training)
0xa4b3,32.0,4.9,Sunny,High,1,Snack,scooter,1,No,Semi-Urban,1.5321890925569548,5.0,11,22.0,Actual (Training)
0x25ba,21.0,4.9,Sunny,Medium,2,Buffet,motorcycle,0,No,Metropolitian,19.659373527443684,10.0,18,15.0,Actual (Training)
0x4484,39.0,4.8,Stormy,Medium,2,Drinks,motorcycle,1,No,Metropolitian,4.657952854119435,15.0,18,25.0,Actual (Training)
0x1c2b,32.0,4.9,Windy,Medium,0,Meal,scooter,0,No,Metropolitian,7.661250453808297,10.0,18,27.0,Actual (Training)
0x75d2,20.0,4.9,Sunny,Low,0,Meal,scooter,1,3,Semi-Urban,3.0736336615831137,10.0,8,12.0,Actual (Training)
0x9f0e,33.0,4.7,Fog,High,0,Snack,scooter,0,No,Semi-Urban,6.0500335924587025,15.0,13,34.0,Actual (Training)
0x7de5,38.0,4.4,Sandstorms,Low,0,Snack,scooter,1,No,Metropolitian,3.1089255711547725,5.0,10,23.0,Actual (Training)
0x67ec,22.0,4.8,Sunny,Jam,2,Drinks,bicycle,1,No,Semi-Urban,9.348325936764454,15.0,19,17.0,Actual (Training)
0x755a,33.0,4.0,Sandstorms,Jam,0,Drinks,scooter,1,No,Semi-Urban,4.537418110277337,5.0,19,31.0,Actual (Training)
0x5a72,38.0,4.7,Stormy,Medium,1,Meal,bicycle,1,No,Semi-Urban,7.7626338661018774,5.0,18,26.0,Actual (Training)
0x32ed,29.0,4.7,Sunny,Medium,1,Meal,scooter,0,No,Semi-Urban,19.617824561450774,5.0,18,15.0,Actual (Training)
0x8dce,34.0,4.7,Sunny,Jam,1,Snack,scooter,1,No,Semi-Urban,10.75710880025813,15.0,20,15.0,Actual (Training)
0xa4f2,22.0,4.5,Sunny,Low,0,Drinks,scooter,1,No,Semi-Urban,16.849904095492622,15.0,23,23.0,Actual (Training)
0x8e87,21.0,4.8,Sandstorms,Low,2,Drinks,scooter,1,No,Semi-Urban,16.385802266862793,5.0,22,18.0,Actual (Training)
0xe127,36.0,4.9,Fog,Medium,0,Snack,scooter,0,No,Semi-Urban,19.62707255959286,10.0,18,48.0,Actual (Training)
0x9261,30.0,4.2,Cloudy,Jam,1,Buffet,scooter,0,No,Semi-Urban,7.772241719523235,15.0,21,35.0,Actual (Training)
0xe025,37.0,4.8,Stormy,Medium,1,Meal,bicycle,1,No,Metropolitian,6.05366065847918,15.0,15,33.0,Actual (Training)
0x5d59,37.0,5.0,Sunny,Jam,1,Meal,scooter,1,No,Metropolitian,12.098699936279859,15.0,20,23.0,Actual (Training)
0x3941,28.0,4.8,Sandstorms,Low,2,Meal,scooter,1,No,Metropolitian,7.7626338661018774,15.0,22,18.0,Actual (Training)
0x2d2a,30.0,4.8,Stormy,Low,2,Snack,bicycle,1,No,Metropolitian,14.0219570899938,15.0,22,17.0,Actual (Training)
0xb261,35.0,4.9,Fog,Low,2,Meal,bicycle,1,No,Semi-Urban,10.586824027282614,10.0,22,30.0,Actual (Training)
0x61e4,36.0,4.4,Fog,Medium,1,Snack,scooter,0,No,Semi-Urban,16.72059667667709,5.0,17,40.0,Actual (Training)
0xf5f,35.0,4.3,Sunny,Jam,0,Meal,scooter,1,No,Semi-Urban,13.773737657079298,5.0,20,33.0,Actual (Training)
0xa261,33.0,4.8,Stormy,Jam,1,Snack,bicycle,1,No,Semi-Urban,4.663438748149054,15.0,21,31.0,Actual (Training)
0x2a46,27.0,5.0,Stormy,Jam,2,Buffet,scooter,1,No,Semi-Urban,4.589345115377281,15.0,20,29.0,Actual (Training)
0xc220,31.0,4.9,Windy,Jam,0,Snack,scooter,1,No,Metropolitian,17.16552279552974,10.0,20,44.0,Actual (Training)
0x2014,35.0,4.5,Cloudy,High,1,Meal,scooter,0,No,Semi-Urban,6.147092755626801,15.0,13,28.0,Actual (Training)
0x84d6,37.0,4.0,Windy,Jam,0,Snack,scooter,1,2,Semi-Urban,10.865584127340643,5.0,19,47.0,Actual (Training)
0x1adb,33.0,4.1,Stormy,Medium,0,Meal,scooter,0,No,Semi-Urban,7.790237052802913,15.0,17,34.0,Actual (Training)
0x2779,23.0,4.6,Stormy,Medium,0,Buffet,scooter,1,No,Semi-Urban,5.959357904254251,5.0,16,17.0,Actual (Training)
0x68b6,32.0,4.8,Windy,Medium,0,Meal,scooter,1,No,Semi-Urban,16.384366809227615,10.0,18,33.0,Actual (Training)
0xbcbc,21.0,4.7,Sandstorms,Low,1,Snack,bicycle,1,No,Semi-Urban,3.1161417126181274,15.0,8,18.0,Actual (Training)
0xc228,33.0,4.6,Sunny,Jam,1,Snack,bicycle,0,No,Semi-Urban,8.928939271550702,15.0,21,21.0,Actual (Training)
0xa7c,27.0,4.8,Windy,High,2,Buffet,bicycle,1,No,Semi-Urban,6.117219095561937,15.0,13,19.0,Actual (Training)
0x7bd0,36.0,4.7,Sunny,Medium,1,Meal,scooter,0,No,Semi-Urban,6.217834398578936,5.0,16,16.0,Actual (Training)
0x439b,21.0,4.6,Cloudy,Low,2,Buffet,bicycle,1,No,Metropolitian,3.0295222215900934,10.0,9,15.0,Actual (Training)
0x1138,27.0,4.1,Windy,Jam,0,Drinks,scooter,1,No,Semi-Urban,4.663344843093785,10.0,19,33.0,Actual (Training)
0x7427,30.0,4.6,Stormy,Low,2,Drinks,bicycle,1,No,Semi-Urban,16.601240146481178,10.0,22,20.0,Actual (Training)
0x94c4,20.0,4.6,Fog,Jam,2,Drinks,bicycle,1,No,Semi-Urban,12.435689047425509,15.0,20,38.0,Actual (Training)
0x7ee7,27.0,4.6,Sunny,Jam,2,Snack,scooter,1,No,Semi-Urban,7.66095172081025,10.0,21,18.0,Actual (Training)
0x1c62,35.0,4.2,Sunny,Jam,2,Buffet,scooter,1,No,Metropolitian,17.13749142638821,10.0,19,31.0,Actual (Training)
0x3cb7,25.0,4.2,Sunny,Jam,0,Meal,scooter,0,No,Semi-Urban,4.610120317988261,15.0,19,51.0,Actual (Training)
0x2cbe,37.0,3.7,Sunny,Jam,2,Meal,bicycle,0,No,Semi-Urban,17.138022132927368,15.0,20,33.0,Actual (Training)
0x7dd7,20.0,4.5,Windy,Jam,2,Buffet,motorcycle,1,No,Metropolitian,19.362825446415226,5.0,20,21.0,Actual (Training)
0x72e8,27.0,4.6,Fog,Low,2,Meal,motorcycle,1,No,Metropolitian,20.20724042537554,10.0,23,21.0,Actual (Training)
0xa014,24.0,5.0,Windy,Jam,2,Meal,bicycle,1,No,Semi-Urban,11.916679298853882,5.0,20,26.0,Actual (Training)
0x7ff,24.0,4.9,Sunny,High,2,Drinks,bicycle,0,No,Semi-Urban,3.01871690507141,15.0,12,10.0,Actual (Training)
0x9f11,27.0,5.0,Stormy,Low,2,Drinks,bicycle,0,No,Metropolitian,9.314965469327513,10.0,22,13.0,Actual (Training)
0x47dc,23.0,4.7,Stormy,Low,0,Snack,scooter,0,No,Semi-Urban,13.970122998261997,15.0,22,19.0,Actual (Training)
0x446c,30.0,4.5,Cloudy,Low,2,Drinks,bicycle,0,No,Semi-Urban,20.20593639018606,10.0,23,32.0,Actual (Training)
0x237f,28.0,4.9,Sandstorms,Low,1,Drinks,bicycle,1,No,Metropolitian,12.464226008964719,15.0,22,15.0,Actual (Training)
0x3713,36.0,4.6,Windy,Medium,2,Drinks,scooter,1,No,Metropolitian,10.906470984869689,5.0,17,24.0,Actual (Training)
0x9bef,34.0,4.6,Stormy,Low,2,Drinks,scooter,0,No,Semi-Urban,3.0251533668867396,5.0,8,21.0,Actual (Training)
0x555a,22.0,4.8,Windy,Low,1,Meal,bicycle,0,No,Metropolitian,3.0734537599377685,10.0,10,15.0,Actual (Training)
0x8cb6,27.0,4.9,Cloudy,High,1,Snack,bicycle,0,No,Semi-Urban,1.5522933461661421,15.0,11,32.0,Actual (Training)
0xc1fe,28.0,4.9,Windy,Low,2,Drinks,scooter,1,No,Metropolitian,10.444437629135967,10.0,23,15.0,Actual (Training)
0x56b2,34.0,4.8,Sunny,Jam,2,Buffet,bicycle,1,No,Semi-Urban,9.19151681625338,10.0,21,17.0,Actual (Training)
0x99cc,26.0,4.8,Windy,High,1,Meal,scooter,0,No,Semi-Urban,3.1046911695399038,5.0,11,27.0,Actual (Training)
0x2fea,24.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1,No,Metropolitian,7.562501497648588,5.0,21,22.0,Actual (Training)
0x363b,32.0,4.6,Fog,Jam,0,Buffet,scooter,0,No,Semi-Urban,13.82913165629175,15.0,20,40.0,Actual (Training)
0x8b52,31.0,4.7,Cloudy,Medium,2,Meal,scooter,1,No,Semi-Urban,19.97462742500737,15.0,18,30.0,Actual (Training)
0x8423,37.0,4.9,Cloudy,Low,0,Buffet,scooter,2,No,Metropolitian,11.917100051488791,5.0,23,37.0,Actual (Training)
0xc1be,29.0,4.6,Fog,Jam,1,Drinks,bicycle,1,No,Semi-Urban,4.464734973807576,5.0,20,27.0,Actual (Training)
0xa918,25.0,4.8,Cloudy,Low,1,Buffet,bicycle,0,3,Metropolitian,4.610027010711368,5.0,23,10.0,Actual (Training)
0x9500,21.0,4.8,Windy,Low,0,Meal,scooter,1,No,Semi-Urban,11.916606438888204,10.0,22,17.0,Actual (Training)
0xbf56,30.0,4.7,Windy,Low,0,Snack,scooter,1,No,Semi-Urban,7.460843441737842,135.0,20,24.0,Actual (Training)
0xb984,29.0,4.9,Stormy,Jam,1,Buffet,scooter,1,No,Semi-Urban,7.683355299930933,10.0,20,20.0,Actual (Training)
0xbb5,30.0,4.7,Sunny,Low,3,Snack,motorcycle,1,No,Semi-Urban,13.760880474936114,15.0,20,36.0,Actual (Training)
0x1b0c,20.0,4.6,Sandstorms,Jam,2,Meal,scooter,1,No,Metropolitian,13.765934616154562,5.0,20,22.0,Actual (Training)
0xd823,22.0,3.3,Sunny,Low,2,Snack,bicycle,1,No,Semi-Urban,20.555026364273903,5.0,23,37.0,Actual (Training)
0xc718,37.0,4.1,Sandstorms,Low,0,Buffet,scooter,1,No,Semi-Urban,4.579048174782752,15.0,23,26.0,Actual (Training)
0x2fcb,35.0,4.9,Stormy,Medium,1,Snack,scooter,1,No,Semi-Urban,6.037990253487766,10.0,15,28.0,Actual (Training)
0x648,30.0,4.7,Stormy,Medium,0,Meal,scooter,0,No,Semi-Urban,4.5279972125744,1320.0,20,33.0,Actual (Training)
0x435d,26.0,4.6,Windy,Low,1,Drinks,bicycle,1,No,Semi-Urban,11.916606438888204,5.0,22,16.0,Actual (Training)
0x3d91,26.0,4.8,Sunny,High,2,Snack,motorcycle,0,No,Semi-Urban,5.958965689667192,5.0,13,14.0,Actual (Training)
0xb77d,21.0,4.5,Windy,Low,2,Snack,scooter,1,No,Metropolitian,1.5204190072774333,5.0,9,14.0,Actual (Training)
0xb3a1,29.0,5.0,Windy,High,0,Meal,scooter,0,No,Semi-Urban,6.232150258829198,15.0,12,24.0,Actual (Training)
0x5868,23.0,4.7,Sunny,Jam,1,Buffet,bicycle,0,No,Semi-Urban,16.85361872985359,10.0,19,14.0,Actual (Training)
0x67f2,23.0,4.1,Windy,Jam,0,Snack,scooter,1,No,Semi-Urban,4.470286489434607,5.0,19,34.0,Actual (Training)
0x6732,35.0,4.9,Sandstorms,Low,1,Buffet,bicycle,1,No,Semi-Urban,3.1050761845074675,10.0,8,29.0,Actual (Training)
0x36c3,26.0,4.7,Cloudy,Medium,0,Buffet,scooter,1,No,Semi-Urban,7.79036212453358,10.0,17,26.0,Actual (Training)
0xa97d,23.0,4.8,Windy,Medium,0,Buffet,scooter,0,No,Metropolitian,7.5628176900723,10.0,17,25.0,Actual (Training)
0xb18a,26.0,4.2,Sunny,High,0,Buffet,scooter,1,2,Semi-Urban,6.0504060616582525,10.0,13,53.0,Actual (Training)
0xa687,33.0,4.4,Windy,Medium,0,Snack,scooter,2,2,Semi-Urban,16.600361127912656,15.0,17,44.0,Actual (Training)
0x51fe,25.0,4.8,Stormy,Medium,2,Drinks,bicycle,1,No,Metropolitian,14.023232083084483,10.0,18,23.0,Actual (Training)
0x3343,28.0,4.8,Sandstorms,Medium,0,Buffet,scooter,1,No,Metropolitian,6.210141144622587,10.0,16,19.0,Actual (Training)
0x1498,34.0,4.9,Sunny,Low,0,Drinks,scooter,0,No,Semi-Urban,14.021848812228344,10.0,23,22.0,Actual (Training)
0x450b,27.0,4.5,Stormy,High,1,Meal,scooter,1,No,Metropolitian,6.058919182290143,5.0,14,27.0,Actual (Training)
0x4854,25.0,4.9,Sunny,Low,1,Meal,bicycle,1,No,Metropolitian,1.529162766029632,15.0,9,20.0,Actual (Training)
0xc49,22.0,3.8,Sunny,Jam,0,Snack,scooter,1,No,Metropolitian,7.601385733164932,5.0,19,40.0,Actual (Training)
0x5824,22.0,5.0,Stormy,Jam,0,Drinks,scooter,1,No,Semi-Urban,20.25510293833981,10.0,21,35.0,Actual (Training)
0xa8b,38.0,4.5,Stormy,Low,2,Snack,bicycle,1,No,Semi-Urban,1.5525607701091517,15.0,8,20.0,Actual (Training)
0x8935,32.0,4.1,Cloudy,Medium,2,Snack,scooter,1,No,Semi-Urban,13.989512471854455,10.0,17,42.0,Actual (Training)
0x8f0b,31.0,4.7,Sunny,Medium,1,Meal,bicycle,1,No,Semi-Urban,6.081389116676368,5.0,16,18.0,Actual (Training)
0x3cb3,24.0,4.7,Fog,Medium,2,Snack,motorcycle,1,No,Semi-Urban,19.883360631545855,15.0,17,32.0,Actual (Training)
0xc213,35.0,3.8,Windy,Medium,1,Buffet,scooter,1,No,Semi-Urban,12.107250921527273,5.0,18,33.0,Actual (Training)
0xcee7,23.0,5.0,Stormy,Low,1,Snack,bicycle,1,No,Semi-Urban,10.924508385005714,15.0,23,16.0,Actual (Training)
0x4506,27.0,4.8,Windy,Jam,1,Snack,scooter,1,No,Semi-Urban,12.420750050313671,5.0,19,27.0,Actual (Training)
0xc1cc,39.0,4.1,Windy,Jam,0,Snack,scooter,3,No,Urban,13.18449338209143,10.0,19,49.0,Actual (Training)
0xc820,32.0,4.0,Fog,Jam,2,Meal,motorcycle,1,No,Semi-Urban,10.280009835772024,10.0,20,42.0,Actual (Training)
0x31e2,22.0,4.9,Sunny,Medium,2,Drinks,motorcycle,1,No,Semi-Urban,12.41960204102968,5.0,18,19.0,Actual (Training)
0x40ff,36.0,4.7,Sandstorms,Low,2,Buffet,motorcycle,1,No,Semi-Urban,1.5297232853100242,15.0,9,29.0,Actual (Training)
0x5c39,31.0,4.3,Sandstorms,Jam,1,Snack,bicycle,0,No,Semi-Urban,19.88701283582688,15.0,20,35.0,Actual (Training)
0xbcb4,24.0,4.9,Sandstorms,High,2,Snack,bicycle,1,No,Metropolitian,3.1161417126181274,10.0,12,21.0,Actual (Training)
0x8404,21.0,4.7,Stormy,Low,1,Buffet,scooter,1,No,Semi-Urban,16.824864367093813,10.0,22,19.0,Actual (Training)
0x33cf,22.0,4.2,Fog,Medium,2,Drinks,motorcycle,2,No,Semi-Urban,16.385730104308024,5.0,18,39.0,Actual (Training)
0x4fec,34.0,5.0,Sunny,Low,1,Buffet,bicycle,1,No,Semi-Urban,19.615926964388624,10.0,23,29.0,Actual (Training)
0x3c9a,28.0,4.5,Windy,Jam,0,Buffet,scooter,1,No,Semi-Urban,16.851371030914212,10.0,20,28.0,Actual (Training)
0xe97,37.0,4.9,Fog,High,0,Snack,scooter,1,No,Semi-Urban,5.959032639454782,15.0,13,26.0,Actual (Training)
0x59b7,36.0,4.8,Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,19.76171176132034,10.0,18,19.0,Actual (Training)
0x7edb,35.0,4.5,Stormy,Medium,0,Meal,scooter,1,No,Metropolitian,6.210605364096597,10.0,15,28.0,Actual (Training)
0x49cd,23.0,4.8,Windy,Jam,1,Meal,bicycle,0,No,Metropolitian,9.22058182647967,15.0,20,19.0,Actual (Training)
0xa93,39.0,4.8,Stormy,Low,0,Drinks,scooter,1,No,Metropolitian,10.707675026486205,5.0,22,20.0,Actual (Training)
0xdc24,31.0,4.1,Cloudy,Jam,2,Drinks,scooter,1,No,Semi-Urban,20.968834115272433,5.0,19,47.0,Actual (Training)
0xd601,37.0,4.7,Cloudy,Jam,0,Snack,scooter,1,No,Semi-Urban,7.3253631982374,5.0,20,27.0,Actual (Training)
