ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Weather,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Prep_Time_min,Order_Hour
0x4485,COIMBRES010DEL02,24,4.7,Cloudy,Low,1,Buffet,bicycle,1,1,Semi-Urban,18.0,7.790489304769405,5.0,22
0x61da,VADRES03DEL01,24,4.5,Cloudy,Low,0,Buffet,scooter,1,1,Semi-Urban,19.0,1.5147453171152914,15.0,9
0x4565,CHENRES20DEL03,27,4.8,Sunny,Jam,0,Meal,scooter,1,1,Semi-Urban,20.0,13.972036025783174,5.0,20
0xa453,MUMRES09DEL01,31,4.6,Windy,High,1,Drinks,bicycle,1,1,Semi-Urban,30.0,6.120941769502897,10.0,14
0xa6ff,MUMRES03DEL01,30,4.6,Cloudy,Medium,0,Drinks,scooter,1,1,Semi-Urban,26.0,6.116927321899057,10.0,16
0x6050,MYSRES16DEL02,34,4.9,Sunny,Low,2,Drinks,motorcycle,1,1,Semi-Urban,11.0,7.772343594464243,15.0,0
0x4527,JAPRES07DEL03,31,4.5,Stormy,Jam,2,Buffet,scooter,1,1,Metropolitian,29.0,13.413644078076244,10.0,20
0xb8dc,MUMRES12DEL02,28,4.9,Sunny,Medium,0,Meal,scooter,1,1,Metropolitian,17.0,12.233735310134827,5.0,17
0x9342,CHENRES07DEL02,34,4.9,Stormy,Medium,1,Drinks,bicycle,0,1,Semi-Urban,23.0,20.176811965426136,10.0,18
0x4b55,PUNERES15DEL03,22,4.7,Cloudy,Jam,1,Meal,bicycle,0,1,Semi-Urban,31.0,9.19040310530244,10.0,21
0xbb46,SURRES20DEL02,30,4.8,Cloudy,Low,1,Snack,bicycle,1,1,Semi-Urban,27.0,19.76218981785925,15.0,22
0xb385,INDORES20DEL01,36,4.3,Cloudy,High,2,Buffet,scooter,2,1,Metropolitian,39.0,6.050355980667947,15.0,15
0x604e,JAPRES04DEL03,35,4.6,Sunny,Jam,0,Drinks,scooter,1,1,Semi-Urban,26.0,8.938197833558919,5.0,19
0xe10e,KOLRES02DEL03,30,4.7,Windy,Medium,0,Meal,scooter,1,1,Semi-Urban,25.0,4.541151313453414,15.0,17
0x8a5,BANGRES18DEL01,30,4.7,Sandstorms,High,2,Drinks,bicycle,1,1,Semi-Urban,32.0,6.21086415606354,1095.0,20
0x95eb,PUNERES20DEL02,33,3.6,Fog,Low,1,Snack,bicycle,1,1,Metropolitian,36.0,19.913009545593138,15.0,23
0x9d35,MYSRES010DEL01,31,5.0,Windy,Jam,2,Drinks,scooter,1,1,Semi-Urban,29.0,17.09806123890409,10.0,20
0xcc5,PUNERES20DEL03,31,4.9,Sunny,Medium,1,Snack,scooter,1,1,Metropolitian,20.0,13.786698988713738,5.0,17
0x41ab,MUMRES09DEL01,27,4.6,Cloudy,High,1,Snack,bicycle,1,1,Semi-Urban,20.0,6.120941769502897,5.0,12
0x3a6c,JAPRES07DEL02,23,4.8,Fog,High,2,Snack,bicycle,0,1,Semi-Urban,34.0,2.981217855191797,5.0,11
0xe13b,AURGRES010DEL03,25,4.8,Windy,Jam,2,Drinks,motorcycle,1,1,Semi-Urban,23.0,4.579050685145385,5.0,19
0x87b3,RANCHIRES13DEL02,28,4.6,Sandstorms,Low,1,Buffet,scooter,0,1,Semi-Urban,18.0,3.0186622920269803,10.0,10
0x79db,INDORES18DEL02,34,4.7,Stormy,Jam,1,Buffet,scooter,1,1,Metropolitian,33.0,7.562267471532845,10.0,21
0x9118,RANCHIRES01DEL01,20,4.7,Fog,Low,2,Snack,motorcycle,1,1,Semi-Urban,28.0,10.562878909252845,10.0,23
0x41c5,MYSRES19DEL02,39,4.9,Sunny,Medium,0,Meal,scooter,0,1,Semi-Urban,38.0,20.20593639018606,15.0,17
0xd332,KOLRES07DEL03,23,4.1,Cloudy,Jam,2,Snack,motorcycle,0,1,Metropolitian,36.0,13.620606901382935,10.0,21
0x4655,CHENRES02DEL03,38,4.4,Windy,Jam,1,Meal,scooter,1,1,Metropolitian,32.0,13.968990746015168,15.0,20
0xad3c,COIMBRES04DEL01,31,3.7,Stormy,Medium,1,Snack,bicycle,1,1,Semi-Urban,34.0,17.137414711878986,15.0,18
0xd6a7,ALHRES14DEL02,36,4.3,Windy,Jam,0,Meal,scooter,1,1,Semi-Urban,35.0,19.470884197808502,5.0,20
0xc853,KOLRES01DEL03,30,4.1,Cloudy,Jam,1,Drinks,bicycle,1,1,Metropolitian,34.0,4.5411497543865105,5.0,20
0xd946,LUDHRES15DEL02,20,4.5,Sandstorms,Jam,2,Buffet,bicycle,0,1,Metropolitian,16.0,11.719471817434323,5.0,20
0x85b,VADRES05DEL02,31,4.7,Sandstorms,Jam,2,Buffet,scooter,1,1,Semi-Urban,25.0,7.573462889023677,15.0,21
0x6b58,VADRES01DEL01,33,4.4,Fog,High,0,Meal,scooter,1,1,Metropolitian,32.0,1.5148058859292481,5.0,11
0xafb9,MUMRES03DEL02,27,4.7,Sandstorms,Medium,1,Drinks,scooter,1,1,Semi-Urban,23.0,7.646049300624548,10.0,18
0xcc93,LUDHRES09DEL01,31,3.8,Fog,Low,1,Buffet,scooter,2,1,Semi-Urban,35.0,16.11418469938882,15.0,22
0x120a,MUMRES13DEL02,31,4.5,Fog,Low,0,Buffet,scooter,0,1,Semi-Urban,22.0,3.0589506421330555,5.0,8
0xc51e,DEHRES17DEL01,38,4.9,Cloudy,Medium,1,Meal,bicycle,1,1,Semi-Urban,18.0,5.875003005817474,5.0,15
0x4f58,MYSRES05DEL02,25,4.1,Stormy,Low,0,Buffet,scooter,1,1,Metropolitian,20.0,7.772241951547949,10.0,23
0x3647,BANGRES04DEL03,31,4.6,Stormy,Jam,2,Snack,scooter,1,1,Semi-Urban,30.0,4.657579589646204,10.0,20
0x62c7,RANCHIRES11DEL03,28,4.7,Cloudy,Medium,1,Meal,bicycle,0,1,Semi-Urban,10.0,4.528162065607132,10.0,18
0x4ae8,BANGRES09DEL03,31,4.8,Sunny,Medium,0,Meal,scooter,1,1,Semi-Urban,26.0,9.315729044609785,5.0,17
0x3c72,VADRES05DEL02,31,4.7,Fog,Low,0,Buffet,scooter,1,1,Semi-Urban,41.0,12.116939023592712,10.0,23
0x951d,HYDRES08DEL02,37,4.9,Sandstorms,Low,1,Buffet,scooter,1,1,Metropolitian,15.0,19.975286862388522,10.0,22
0x3ea1,CHENRES13DEL01,32,4.9,Sandstorms,High,2,Meal,scooter,1,1,Semi-Urban,30.0,6.209476177667662,10.0,14
0x3ea9,BANGRES01DEL03,29,4.9,Sandstorms,Jam,0,Snack,scooter,1,1,Semi-Urban,25.0,13.973207156405252,5.0,20
0xa6ea,SURRES17DEL01,32,4.6,Fog,High,0,Snack,scooter,1,1,Semi-Urban,28.0,1.5204709334108633,5.0,11
0xbe2b,HYDRES010DEL02,32,4.9,Cloudy,Medium,2,Drinks,motorcycle,2,1,Semi-Urban,39.0,12.29361121840287,10.0,17
0x20fa,PUNERES08DEL03,27,4.4,Cloudy,Jam,2,Snack,bicycle,1,1,Semi-Urban,37.0,13.788947117364545,10.0,20
0x1c22,RANCHIRES19DEL02,39,4.3,Stormy,Medium,1,Buffet,bicycle,1,1,Metropolitian,31.0,19.62041929653999,5.0,17
0x388d,CHENRES05DEL02,39,3.7,Windy,Medium,2,Buffet,bicycle,1,1,Semi-Urban,34.0,12.417687564200063,5.0,18
0x6da0,MYSRES15DEL03,38,4.8,Cloudy,Jam,0,Drinks,scooter,0,1,Semi-Urban,25.0,4.663187802146826,5.0,20
0x84ba,INDORES20DEL01,31,4.8,Stormy,High,1,Snack,scooter,0,1,Semi-Urban,26.0,6.050355980667947,5.0,13
0xcda8,KOCRES18DEL03,30,4.5,Sunny,Low,2,Buffet,bicycle,1,1,Semi-Urban,20.0,14.045662159129527,15.0,23
0x3a64,SURRES20DEL02,23,4.9,Cloudy,Low,1,Drinks,scooter,0,1,Semi-Urban,16.0,7.60180033473793,5.0,22
0x4ad1,INDORES14DEL02,33,4.8,Sunny,Low,1,Meal,bicycle,1,1,Semi-Urban,13.0,7.5620699721624804,5.0,22
0x5dda,PUNERES16DEL02,32,5.0,Sunny,Medium,0,Drinks,scooter,0,1,Semi-Urban,21.0,7.660895664241821,15.0,18
0xb902,HYDRES17DEL02,36,4.6,Fog,High,2,Buffet,bicycle,1,1,Semi-Urban,30.0,3.0734537599377685,10.0,11
0xe5e,BANGRES12DEL03,30,4.7,Windy,Medium,2,Buffet,bicycle,0,1,Semi-Urban,31.0,9.31563208704705,1310.0,20
0xa8bb,BANGRES01DEL01,37,4.1,Stormy,High,0,Drinks,scooter,2,1,Semi-Urban,43.0,6.2106184931214035,10.0,13
0x4999,RANCHIRES13DEL01,39,4.5,Stormy,High,1,Drinks,scooter,1,1,Semi-Urban,28.0,6.037116126732456,5.0,14
0x47f2,CHENRES16DEL01,33,4.9,Windy,Low,2,Meal,motorcycle,1,1,Metropolitian,28.0,10.865776701899678,5.0,22
0x37be,MUMRES010DEL01,26,4.6,Stormy,Medium,2,Buffet,scooter,0,1,Semi-Urban,18.0,16.83046129455743,15.0,17
0x89b5,BANGRES04DEL01,24,4.0,Stormy,Low,0,Drinks,scooter,1,1,Semi-Urban,18.0,1.5525569843004512,10.0,10
0x4c4c,MYSRES06DEL03,31,4.7,Sunny,Medium,2,Meal,scooter,1,1,Semi-Urban,17.0,4.663432062512584,5.0,18
0x3806,MUMRES15DEL02,22,4.8,Sunny,Medium,2,Snack,scooter,0,1,Metropolitian,10.0,19.880157869977552,10.0,17
0x2935,COIMBRES16DEL02,29,4.6,Cloudy,Medium,0,Buffet,scooter,1,1,Semi-Urban,25.0,7.790314135591859,5.0,18
0x6ffe,MYSRES01DEL03,22,4.9,Windy,Medium,0,Snack,scooter,0,1,Semi-Urban,24.0,4.663544352411129,5.0,17
0x2260,MUMRES01DEL02,26,4.7,Cloudy,Low,0,Meal,scooter,0,1,Semi-Urban,20.0,7.6481792534738355,5.0,23
0x234d,PUNERES20DEL03,39,4.9,Sandstorms,Low,2,Drinks,scooter,1,1,Semi-Urban,27.0,4.59595027478907,5.0,23
0x22af,BANGRES08DEL03,33,5.0,Cloudy,Jam,1,Drinks,bicycle,0,1,Semi-Urban,38.0,4.65825552423237,5.0,20
0x6a5f,MUMRES08DEL02,25,4.9,Cloudy,Low,1,Buffet,scooter,0,1,Semi-Urban,14.0,3.0599333272414095,10.0,8
0x8e03,BANGRES05DEL01,38,4.6,Windy,Low,0,Drinks,scooter,1,1,Semi-Urban,25.0,10.867473945951692,5.0,23
0xa1d1,INDORES06DEL03,31,4.4,Cloudy,Jam,1,Meal,scooter,1,1,Semi-Urban,33.0,4.5379053231429145,10.0,19
0x42eb,MUMRES14DEL02,37,4.8,Cloudy,Low,1,Snack,bicycle,1,1,Metropolitian,15.0,3.058924545938562,15.0,8
0x2d07,CHENRES16DEL02,23,4.7,Cloudy,Low,2,Buffet,motorcycle,0,1,Semi-Urban,22.0,12.4179077297463,15.0,23
0xac2e,INDORES19DEL03,35,4.8,Windy,Medium,0,Buffet,scooter,1,1,Metropolitian,31.0,9.074821802568852,5.0,18
0x9598,SURRES18DEL02,35,4.5,Fog,High,0,Drinks,scooter,1,1,Semi-Urban,29.0,3.040891552951612,15.0,11
0x8421,INDORES11DEL02,32,4.3,Windy,Low,0,Meal,scooter,1,1,Semi-Urban,22.0,3.0250863295462396,15.0,9
0x28bb,HYDRES07DEL02,29,4.9,Windy,Low,2,Meal,bicycle,1,1,Semi-Urban,19.0,7.683892680377775,15.0,23
0x49f2,SURRES03DEL01,35,4.0,Sunny,Jam,0,Drinks,scooter,1,1,Semi-Urban,34.0,16.720582121841456,15.0,20
0x62bf,BANGRES01DEL02,29,4.5,Cloudy,Low,0,Meal,scooter,1,1,Semi-Urban,20.0,3.1053699758611546,5.0,9
0x8218,INDORES06DEL02,21,4.3,Stormy,Low,0,Buffet,scooter,1,1,Semi-Urban,29.0,3.0253210909321173,10.0,9
0x5415,SURRES09DEL01,26,4.8,Stormy,Low,1,Snack,bicycle,0,1,Semi-Urban,18.0,1.5203447277401048,5.0,9
0xa4b3,PUNERES03DEL01,32,4.9,Sunny,High,1,Snack,scooter,1,1,Semi-Urban,22.0,1.5321890925569548,5.0,11
0x25ba,INDORES03DEL02,21,4.9,Sunny,Medium,2,Buffet,motorcycle,0,1,Metropolitian,15.0,19.659373527443684,10.0,18
0x4484,BANGRES12DEL03,39,4.8,Stormy,Medium,2,Drinks,motorcycle,1,1,Metropolitian,25.0,4.657952854119435,15.0,18
0x1c2b,PUNERES12DEL02,32,4.9,Windy,Medium,0,Meal,scooter,0,1,Metropolitian,27.0,7.661250453808297,10.0,18
0x75d2,HYDRES12DEL02,20,4.9,Sunny,Low,0,Meal,scooter,1,3,Semi-Urban,12.0,3.0736336615831137,10.0,8
0x9f0e,INDORES12DEL01,33,4.7,Fog,High,0,Snack,scooter,0,1,Semi-Urban,34.0,6.0500335924587025,15.0,13
0x7de5,MYSRES19DEL02,38,4.4,Sandstorms,Low,0,Snack,scooter,1,1,Metropolitian,23.0,3.1089255711547725,5.0,10
0x67ec,COIMBRES09DEL03,22,4.8,Sunny,Jam,2,Drinks,bicycle,1,1,Semi-Urban,17.0,9.348325936764454,15.0,19
0x755a,INDORES15DEL03,33,4.0,Sandstorms,Jam,0,Drinks,scooter,1,1,Semi-Urban,31.0,4.537418110277337,5.0,19
0x5a72,BANGRES05DEL02,38,4.7,Stormy,Medium,1,Meal,bicycle,1,1,Semi-Urban,26.0,7.7626338661018774,5.0,18
0x32ed,RANCHIRES16DEL02,29,4.7,Sunny,Medium,1,Meal,scooter,0,1,Semi-Urban,15.0,19.617824561450774,5.0,18
0x8dce,HYDRES14DEL01,34,4.7,Sunny,Jam,1,Snack,scooter,1,1,Semi-Urban,15.0,10.75710880025813,15.0,20
0xa4f2,PUNERES18DEL01,22,4.5,Sunny,Low,0,Drinks,scooter,1,1,Semi-Urban,23.0,16.849904095492622,15.0,23
0x8e87,JAPRES15DEL01,21,4.8,Sandstorms,Low,2,Drinks,scooter,1,1,Semi-Urban,18.0,16.385802266862793,5.0,22
0xe127,BHPRES18DEL02,36,4.9,Fog,Medium,0,Snack,scooter,0,1,Semi-Urban,48.0,19.62707255959286,10.0,18
0x9261,MYSRES06DEL02,30,4.2,Cloudy,Jam,1,Buffet,scooter,0,1,Semi-Urban,35.0,7.772241719523235,15.0,21
0xe025,KOLRES17DEL01,37,4.8,Stormy,Medium,1,Meal,bicycle,1,1,Metropolitian,33.0,6.05366065847918,15.0,15
0x5d59,INDORES14DEL02,37,5.0,Sunny,Jam,1,Meal,scooter,1,1,Metropolitian,23.0,12.098699936279859,15.0,20
0x3941,BANGRES05DEL02,28,4.8,Sandstorms,Low,2,Meal,scooter,1,1,Metropolitian,18.0,7.7626338661018774,15.0,22
0x2d2a,COIMBRES01DEL03,30,4.8,Stormy,Low,2,Snack,bicycle,1,1,Metropolitian,17.0,14.0219570899938,15.0,22
0xb261,INDORES04DEL01,35,4.9,Fog,Low,2,Meal,bicycle,1,1,Semi-Urban,30.0,10.586824027282614,10.0,22
0x61e4,SURRES02DEL01,36,4.4,Fog,Medium,1,Snack,scooter,0,1,Semi-Urban,40.0,16.72059667667709,5.0,17
0xf5f,MUMRES05DEL03,35,4.3,Sunny,Jam,0,Meal,scooter,1,1,Semi-Urban,33.0,13.773737657079298,5.0,20
0xa261,MYSRES11DEL03,33,4.8,Stormy,Jam,1,Snack,bicycle,1,1,Semi-Urban,31.0,4.663438748149054,15.0,21
0x2a46,MUMRES20DEL03,27,5.0,Stormy,Jam,2,Buffet,scooter,1,1,Semi-Urban,29.0,4.589345115377281,15.0,20
0xc220,KOCRES09DEL01,31,4.9,Windy,Jam,0,Snack,scooter,1,1,Metropolitian,44.0,17.16552279552974,10.0,20
0x2014,HYDRES11DEL01,35,4.5,Cloudy,High,1,Meal,scooter,0,1,Semi-Urban,28.0,6.147092755626801,15.0,13
0x84d6,CHENRES05DEL01,37,4.0,Windy,Jam,0,Snack,scooter,1,2,Semi-Urban,47.0,10.865584127340643,5.0,19
0x1adb,COIMBRES01DEL02,33,4.1,Stormy,Medium,0,Meal,scooter,0,1,Semi-Urban,34.0,7.790237052802913,15.0,17
0x2779,JAPRES14DEL01,23,4.6,Stormy,Medium,0,Buffet,scooter,1,1,Semi-Urban,17.0,5.959357904254251,5.0,16
0x68b6,JAPRES03DEL01,32,4.8,Windy,Medium,0,Meal,scooter,1,1,Semi-Urban,33.0,16.384366809227615,10.0,18
0xbcbc,COIMBRES19DEL02,21,4.7,Sandstorms,Low,1,Snack,bicycle,1,1,Semi-Urban,18.0,3.1161417126181274,15.0,8
0xc228,AGRRES12DEL03,33,4.6,Sunny,Jam,1,Snack,bicycle,0,1,Semi-Urban,21.0,8.928939271550702,15.0,21
0xa7c,MUMRES12DEL01,27,4.8,Windy,High,2,Buffet,bicycle,1,1,Semi-Urban,19.0,6.117219095561937,15.0,13
0x7bd0,MYSRES07DEL01,36,4.7,Sunny,Medium,1,Meal,scooter,0,1,Semi-Urban,16.0,6.217834398578936,5.0,16
0x439b,VADRES19DEL02,21,4.6,Cloudy,Low,2,Buffet,bicycle,1,1,Metropolitian,15.0,3.0295222215900934,10.0,9
0x1138,MYSRES19DEL03,27,4.1,Windy,Jam,0,Drinks,scooter,1,1,Semi-Urban,33.0,4.663344843093785,10.0,19
0x7427,RANCHIRES010DEL01,30,4.6,Stormy,Low,2,Drinks,bicycle,1,1,Semi-Urban,20.0,16.601240146481178,10.0,22
0x94c4,MYSRES02DEL02,20,4.6,Fog,Jam,2,Drinks,bicycle,1,1,Semi-Urban,38.0,12.435689047425509,15.0,20
0x7ee7,PUNERES08DEL02,27,4.6,Sunny,Jam,2,Snack,scooter,1,1,Semi-Urban,18.0,7.66095172081025,10.0,21
0x1c62,COIMBRES05DEL01,35,4.2,Sunny,Jam,2,Buffet,scooter,1,1,Metropolitian,31.0,17.13749142638821,10.0,19
0x3cb7,HYDRES17DEL03,25,4.2,Sunny,Jam,0,Meal,scooter,0,1,Semi-Urban,51.0,4.610120317988261,15.0,19
0x2cbe,COIMBRES14DEL01,37,3.7,Sunny,Jam,2,Meal,bicycle,0,1,Semi-Urban,33.0,17.138022132927368,15.0,20
0x7dd7,JAPRES08DEL02,20,4.5,Windy,Jam,2,Buffet,motorcycle,1,1,Metropolitian,21.0,19.362825446415226,5.0,20
0x72e8,MYSRES03DEL02,27,4.6,Fog,Low,2,Meal,motorcycle,1,1,Metropolitian,21.0,20.20724042537554,10.0,23
0xa014,JAPRES06DEL02,24,5.0,Windy,Jam,2,Meal,bicycle,1,1,Semi-Urban,26.0,11.916679298853882,5.0,20
0x7ff,RANCHIRES15DEL02,24,4.9,Sunny,High,2,Drinks,bicycle,0,1,Semi-Urban,10.0,3.01871690507141,15.0,12
0x9f11,CHENRES20DEL03,27,5.0,Stormy,Low,2,Drinks,bicycle,0,1,Metropolitian,13.0,9.314965469327513,10.0,22
0x47dc,CHENRES17DEL03,23,4.7,Stormy,Low,0,Snack,scooter,0,1,Semi-Urban,19.0,13.970122998261997,15.0,22
0x446c,MYSRES19DEL02,30,4.5,Cloudy,Low,2,Drinks,bicycle,0,1,Semi-Urban,32.0,20.20593639018606,10.0,23
0x237f,COIMBRES09DEL02,28,4.9,Sandstorms,Low,1,Drinks,bicycle,1,1,Metropolitian,15.0,12.464226008964719,15.0,22
0x3713,COIMBRES010DEL01,36,4.6,Windy,Medium,2,Drinks,scooter,1,1,Metropolitian,24.0,10.906470984869689,5.0,17
0x9bef,INDORES16DEL02,34,4.6,Stormy,Low,2,Drinks,scooter,0,1,Semi-Urban,21.0,3.0251533668867396,5.0,8
0x555a,HYDRES17DEL02,22,4.8,Windy,Low,1,Meal,bicycle,0,1,Metropolitian,15.0,3.0734537599377685,10.0,10
0x8cb6,CHENRES010DEL01,27,4.9,Cloudy,High,1,Snack,bicycle,0,1,Semi-Urban,32.0,1.5522933461661421,15.0,11
0xc1fe,KNPRES19DEL01,28,4.9,Windy,Low,2,Drinks,scooter,1,1,Metropolitian,15.0,10.444437629135967,10.0,23
0x56b2,PUNERES20DEL03,34,4.8,Sunny,Jam,2,Buffet,bicycle,1,1,Semi-Urban,17.0,9.19151681625338,10.0,21
0x99cc,CHENRES09DEL02,26,4.8,Windy,High,1,Meal,scooter,0,1,Semi-Urban,27.0,3.1046911695399038,5.0,11
0x2fea,INDORES16DEL02,24,4.7,Sandstorms,Jam,1,Buffet,scooter,1,1,Metropolitian,22.0,7.562501497648588,5.0,21
0x363b,HYDRES06DEL03,32,4.6,Fog,Jam,0,Buffet,scooter,0,1,Semi-Urban,40.0,13.82913165629175,15.0,20
0x8b52,HYDRES18DEL02,31,4.7,Cloudy,Medium,2,Meal,scooter,1,1,Semi-Urban,30.0,19.97462742500737,15.0,18
0x8423,JAPRES11DEL02,37,4.9,Cloudy,Low,0,Buffet,scooter,2,1,Metropolitian,37.0,11.917100051488791,5.0,23
0xc1be,AGRRES12DEL03,29,4.6,Fog,Jam,1,Drinks,bicycle,1,1,Semi-Urban,27.0,4.464734973807576,5.0,20
0xa918,HYDRES15DEL03,25,4.8,Cloudy,Low,1,Buffet,bicycle,0,3,Metropolitian,10.0,4.610027010711368,5.0,23
0x9500,JAPRES03DEL02,21,4.8,Windy,Low,0,Meal,scooter,1,1,Semi-Urban,17.0,11.916606438888204,10.0,22
0xbf56,KNPRES16DEL02,30,4.7,Windy,Low,0,Snack,scooter,1,1,Semi-Urban,24.0,7.460843441737842,135.0,20
0xb984,HYDRES18DEL02,29,4.9,Stormy,Jam,1,Buffet,scooter,1,1,Semi-Urban,20.0,7.683355299930933,10.0,20
0xbb5,MUMRES04DEL03,30,4.7,Sunny,Low,3,Snack,motorcycle,1,1,Semi-Urban,36.0,13.760880474936114,15.0,20
0x1b0c,MUMRES01DEL03,20,4.6,Sandstorms,Jam,2,Meal,scooter,1,1,Metropolitian,22.0,13.765934616154562,5.0,20
0xd823,DEHRES06DEL03,22,3.3,Sunny,Low,2,Snack,bicycle,1,1,Semi-Urban,37.0,20.555026364273903,5.0,23
0xc718,AURGRES05DEL03,37,4.1,Sandstorms,Low,0,Buffet,scooter,1,1,Semi-Urban,26.0,4.579048174782752,15.0,23
0x2fcb,RANCHIRES19DEL01,35,4.9,Stormy,Medium,1,Snack,scooter,1,1,Semi-Urban,28.0,6.037990253487766,10.0,15
0x648,RANCHIRES15DEL03,30,4.7,Stormy,Medium,0,Meal,scooter,0,1,Semi-Urban,33.0,4.5279972125744,1320.0,20
0x435d,JAPRES03DEL02,26,4.6,Windy,Low,1,Drinks,bicycle,1,1,Semi-Urban,16.0,11.916606438888204,5.0,22
0x3d91,JAPRES01DEL01,26,4.8,Sunny,High,2,Snack,motorcycle,0,1,Semi-Urban,14.0,5.958965689667192,5.0,13
0xb77d,SURRES16DEL01,21,4.5,Windy,Low,2,Snack,scooter,1,1,Metropolitian,14.0,1.5204190072774333,5.0,9
0xb3a1,COIMBRES03DEL01,29,5.0,Windy,High,0,Meal,scooter,0,1,Semi-Urban,24.0,6.232150258829198,15.0,12
0x5868,PUNERES04DEL01,23,4.7,Sunny,Jam,1,Buffet,bicycle,0,1,Semi-Urban,14.0,16.85361872985359,10.0,19
0x67f2,JAPRES16DEL03,23,4.1,Windy,Jam,0,Snack,scooter,1,1,Semi-Urban,34.0,4.470286489434607,5.0,19
0x6732,CHENRES18DEL02,35,4.9,Sandstorms,Low,1,Buffet,bicycle,1,1,Semi-Urban,29.0,3.1050761845074675,10.0,8
0x36c3,COIMBRES15DEL02,26,4.7,Cloudy,Medium,0,Buffet,scooter,1,1,Semi-Urban,26.0,7.79036212453358,10.0,17
0xa97d,INDORES20DEL02,23,4.8,Windy,Medium,0,Buffet,scooter,0,1,Metropolitian,25.0,7.5628176900723,10.0,17
0xb18a,INDORES08DEL01,26,4.2,Sunny,High,0,Buffet,scooter,1,2,Semi-Urban,53.0,6.0504060616582525,10.0,13
0xa687,RANCHIRES15DEL01,33,4.4,Windy,Medium,0,Snack,scooter,2,2,Semi-Urban,44.0,16.600361127912656,15.0,17
0x51fe,COIMBRES07DEL03,25,4.8,Stormy,Medium,2,Drinks,bicycle,1,1,Metropolitian,23.0,14.023232083084483,10.0,18
0x3343,BANGRES17DEL01,28,4.8,Sandstorms,Medium,0,Buffet,scooter,1,1,Metropolitian,19.0,6.210141144622587,10.0,16
0x1498,COIMBRES18DEL03,34,4.9,Sunny,Low,0,Drinks,scooter,0,1,Semi-Urban,22.0,14.021848812228344,10.0,23
0x450b,VADRES11DEL01,27,4.5,Stormy,High,1,Meal,scooter,1,1,Metropolitian,27.0,6.058919182290143,5.0,14
0x4854,MUMRES04DEL01,25,4.9,Sunny,Low,1,Meal,bicycle,1,1,Metropolitian,20.0,1.529162766029632,15.0,9
0xc49,SURRES13DEL02,22,3.8,Sunny,Jam,0,Snack,scooter,1,1,Metropolitian,40.0,7.601385733164932,5.0,19
0x5824,COIMBRES07DEL02,22,5.0,Stormy,Jam,0,Drinks,scooter,1,1,Semi-Urban,35.0,20.25510293833981,10.0,21
0xa8b,BANGRES03DEL01,38,4.5,Stormy,Low,2,Snack,bicycle,1,1,Semi-Urban,20.0,1.5525607701091517,15.0,8
0x8935,MYSRES05DEL03,32,4.1,Cloudy,Medium,2,Snack,scooter,1,1,Semi-Urban,42.0,13.989512471854455,10.0,17
0x8f0b,SURRES16DEL01,31,4.7,Sunny,Medium,1,Meal,bicycle,1,1,Semi-Urban,18.0,6.081389116676368,5.0,16
0x3cb3,MUMRES16DEL02,24,4.7,Fog,Medium,2,Snack,motorcycle,1,1,Semi-Urban,32.0,19.883360631545855,15.0,17
0xc213,KOLRES12DEL02,35,3.8,Windy,Medium,1,Buffet,scooter,1,1,Semi-Urban,33.0,12.107250921527273,5.0,18
0xcee7,KOCRES19DEL01,23,5.0,Stormy,Low,1,Snack,bicycle,1,1,Semi-Urban,16.0,10.924508385005714,15.0,23
0x4506,BANGRES010DEL02,27,4.8,Windy,Jam,1,Snack,scooter,1,1,Semi-Urban,27.0,12.420750050313671,5.0,19
0xc1cc,LUDHRES11DEL03,39,4.1,Windy,Jam,0,Snack,scooter,3,1,Urban,49.0,13.18449338209143,10.0,19
0xc820,DEHRES04DEL01,32,4.0,Fog,Jam,2,Meal,motorcycle,1,1,Semi-Urban,42.0,10.280009835772024,10.0,20
0x31e2,BANGRES04DEL02,22,4.9,Sunny,Medium,2,Drinks,motorcycle,1,1,Semi-Urban,19.0,12.41960204102968,5.0,18
0x40ff,MUMRES01DEL01,36,4.7,Sandstorms,Low,2,Buffet,motorcycle,1,1,Semi-Urban,29.0,1.5297232853100242,15.0,9
0x5c39,MUMRES06DEL02,31,4.3,Sandstorms,Jam,1,Snack,bicycle,0,1,Semi-Urban,35.0,19.88701283582688,15.0,20
0xbcb4,COIMBRES19DEL02,24,4.9,Sandstorms,High,2,Snack,bicycle,1,1,Metropolitian,21.0,3.1161417126181274,10.0,12
0x8404,MUMRES16DEL01,21,4.7,Stormy,Low,1,Buffet,scooter,1,1,Semi-Urban,19.0,16.824864367093813,10.0,22
0x33cf,JAPRES17DEL01,22,4.2,Fog,Medium,2,Drinks,motorcycle,2,1,Semi-Urban,39.0,16.385730104308024,5.0,18
0x4fec,RANCHIRES20DEL02,34,5.0,Sunny,Low,1,Buffet,bicycle,1,1,Semi-Urban,29.0,19.615926964388624,10.0,23
0x3c9a,PUNERES19DEL01,28,4.5,Windy,Jam,0,Buffet,scooter,1,1,Semi-Urban,28.0,16.851371030914212,10.0,20
0xe97,JAPRES04DEL01,37,4.9,Fog,High,0,Snack,scooter,1,1,Semi-Urban,26.0,5.959032639454782,15.0,13
